Data,Id_Produto,Id_Marketing,Quantidade,Preco_Venda,Canal_Venda
2025-09-13,19,1,1,371.43,Site
2025-09-13,47,1,1,342.87,Site
2025-09-13,49,1,1,194.11,Site
2025-09-13,44,1,1,170.38,Site
2025-09-13,46,1,1,157.4,Site
2025-09-13,30,1,3,173.18,Site
2025-09-13,5,1,1,137.59,Site
2025-09-13,5,1,1,138.8,Site
2025-09-13,12,2,1,260.63,Site
2025-09-13,27,2,1,223.61,Site
2025-09-13,41,2,1,205.12,Site
2025-09-13,31,2,1,273.07,Site
2025-09-13,44,2,3,172.13,Site
2025-09-13,36,2,3,324.17,Site
2025-09-13,27,2,3,227.31,Site
2025-09-13,29,2,2,187.87,Site
2025-09-13,14,2,1,239.64,Site
2025-09-13,1,2,1,137.38,Site
2025-09-13,4,2,1,201.3,Site
2025-09-13,51,2,2,258.36,Site
2025-09-13,8,2,1,148.24,Site
2025-09-13,4,2,1,196.25,Site
2025-09-13,57,2,1,230.89,Site
2025-09-13,53,2,1,151.08,Site
2025-09-13,38,3,1,284.59,App
2025-09-13,20,3,1,191.62,App
2025-09-13,43,3,1,117.85,App
2025-09-13,58,3,1,117.78,App
2025-09-13,18,3,1,266.29,App
2025-09-13,51,4,1,240.95,Site
2025-09-13,53,4,1,136.01,Site
2025-09-13,7,4,1,253.69,Site
2025-09-13,29,4,1,213.79,Site
2025-09-13,34,5,1,166.67,Site
2025-09-13,35,5,1,405.85,Site
2025-09-13,6,5,1,272.11,Site
2025-09-13,40,5,2,154.96,Site
2025-09-13,37,5,1,221.87,Site
2025-09-13,1,5,1,131.08,Site
2025-09-13,36,5,3,324.79,Site
2025-09-13,13,5,1,238.86,Site
2025-09-13,45,5,1,118.06,Site
2025-09-13,45,5,1,121.13,Site
2025-09-13,42,5,1,420.0,Site
2025-09-13,27,5,3,216.11,Site
2025-09-13,54,5,1,204.87,Site
2025-09-13,44,5,1,176.12,Site
2025-09-13,26,5,1,281.39,Site
2025-09-13,35,6,1,420.0,Site
2025-09-13,7,6,1,292.02,Site
2025-09-13,44,6,2,160.56,Site
2025-09-13,59,6,1,161.08,Site
2025-09-13,35,6,1,399.29,Site
2025-09-13,52,6,1,247.14,Site
2025-09-13,23,6,1,132.27,Site
2025-09-13,34,7,1,159.9,Site
2025-09-13,41,7,1,203.03,Site
2025-09-13,37,7,1,257.45,Site
2025-09-14,53,1,1,142.42,Site
2025-09-14,21,1,1,249.51,Site
2025-09-14,23,1,3,114.59,Site
2025-09-14,14,1,1,251.58,Site
2025-09-14,43,1,2,118.11,Site
2025-09-14,6,1,1,289.98,Site
2025-09-14,42,1,1,420.0,Site
2025-09-14,50,1,1,145.01,Site
2025-09-14,6,1,3,279.32,Site
2025-09-14,50,1,1,132.06,Site
2025-09-14,5,1,2,138.74,Site
2025-09-14,60,1,1,230.19,Site
2025-09-14,28,1,1,215.69,Site
2025-09-14,38,1,1,252.05,Site
2025-09-14,47,2,3,335.4,Site
2025-09-14,45,2,1,113.33,Site
2025-09-14,49,2,1,197.33,Site
2025-09-14,36,2,2,320.14,Site
2025-09-14,4,2,1,202.85,Site
2025-09-14,23,2,2,117.21,Site
2025-09-14,6,2,3,263.98,Site
2025-09-14,23,2,1,123.6,Site
2025-09-14,53,2,1,139.19,Site
2025-09-14,20,2,2,201.34,Site
2025-09-14,23,2,1,132.54,Site
2025-09-14,44,2,1,151.77,Site
2025-09-14,13,2,2,260.11,Site
2025-09-14,50,3,1,136.2,App
2025-09-14,40,3,1,164.41,App
2025-09-14,60,3,1,244.55,App
2025-09-14,23,3,1,115.97,App
2025-09-14,11,3,1,128.61,App
2025-09-14,50,3,1,153.9,App
2025-09-14,24,3,1,290.73,App
2025-09-14,29,3,1,186.19,App
2025-09-14,41,3,2,205.97,App
2025-09-14,6,3,3,264.4,App
2025-09-14,30,4,1,178.73,Site
2025-09-14,35,4,1,402.8,Site
2025-09-14,25,4,1,343.15,Site
2025-09-14,45,4,1,135.18,Site
2025-09-14,50,5,1,147.05,Site
2025-09-14,23,5,1,124.92,Site
2025-09-14,6,5,2,273.9,Site
2025-09-14,49,5,1,258.69,Site
2025-09-14,45,5,1,128.64,Site
2025-09-14,37,5,1,252.06,Site
2025-09-14,27,5,1,215.63,Site
2025-09-14,16,5,2,351.76,Site
2025-09-14,56,5,1,251.08,Site
2025-09-14,43,5,3,113.59,Site
2025-09-14,56,6,1,237.25,Site
2025-09-14,24,6,1,313.03,Site
2025-09-14,13,6,1,274.82,Site
2025-09-14,12,6,1,283.88,Site
2025-09-14,5,6,1,137.52,Site
2025-09-14,58,6,1,130.57,Site
2025-09-14,43,6,3,131.3,Site
2025-09-14,37,7,1,247.94,Site
2025-09-14,22,7,1,111.07,Site
2025-09-15,44,1,2,153.08,Site
2025-09-15,20,1,1,183.66,Site
2025-09-15,25,1,1,292.63,Site
2025-09-15,20,1,3,179.63,Site
2025-09-15,6,1,2,287.11,Site
2025-09-15,57,1,2,261.5,Site
2025-09-15,27,1,1,206.32,Site
2025-09-15,7,1,1,283.14,Site
2025-09-15,53,1,1,135.29,Site
2025-09-15,27,1,1,227.01,Site
2025-09-15,29,1,1,205.37,Site
2025-09-15,13,2,1,259.92,Site
2025-09-15,1,2,1,148.9,Site
2025-09-15,5,2,1,144.02,Site
2025-09-15,11,2,1,136.28,Site
2025-09-15,26,2,1,261.64,Site
2025-09-15,46,2,1,164.77,Site
2025-09-15,10,2,1,151.27,Site
2025-09-15,12,2,1,291.77,Site
2025-09-15,25,2,1,317.0,Site
2025-09-15,58,2,2,137.07,Site
2025-09-15,59,2,1,167.45,Site
2025-09-15,51,2,2,236.59,Site
2025-09-15,38,3,1,247.85,App
2025-09-15,26,3,1,267.91,App
2025-09-15,36,3,3,329.32,App
2025-09-15,59,3,1,173.97,App
2025-09-15,18,3,1,243.37,App
2025-09-15,6,3,1,294.72,App
2025-09-15,59,3,1,176.15,App
2025-09-15,20,3,3,182.89,App
2025-09-15,26,3,1,243.57,App
2025-09-15,19,3,1,378.99,App
2025-09-15,35,4,1,411.53,Site
2025-09-15,12,4,3,264.03,Site
2025-09-15,30,4,1,167.12,Site
2025-09-15,7,4,1,292.0,Site
2025-09-15,12,5,1,282.47,Site
2025-09-15,16,5,1,387.32,Site
2025-09-15,22,5,1,120.04,Site
2025-09-15,9,5,1,306.81,Site
2025-09-15,10,5,1,150.47,Site
2025-09-15,6,5,2,279.02,Site
2025-09-15,55,5,1,194.37,Site
2025-09-15,54,5,1,212.0,Site
2025-09-15,55,5,1,195.05,Site
2025-09-15,56,5,3,240.26,Site
2025-09-15,10,6,1,146.81,Site
2025-09-15,58,6,1,127.45,Site
2025-09-15,11,6,2,136.55,Site
2025-09-15,32,6,3,296.49,Site
2025-09-15,50,6,1,145.79,Site
2025-09-15,38,7,1,241.68,Site
2025-09-16,4,1,1,225.08,Site
2025-09-16,1,1,3,138.5,Site
2025-09-16,1,1,3,143.78,Site
2025-09-16,12,1,2,290.51,Site
2025-09-16,13,1,1,267.69,Site
2025-09-16,23,1,1,120.8,Site
2025-09-16,30,1,1,178.7,Site
2025-09-16,57,1,1,223.5,Site
2025-09-16,12,1,1,281.52,Site
2025-09-16,44,1,1,155.12,Site
2025-09-16,22,2,1,115.52,Site
2025-09-16,51,2,1,255.51,Site
2025-09-16,11,2,2,131.16,Site
2025-09-16,22,2,1,122.14,Site
2025-09-16,4,2,1,220.51,Site
2025-09-16,5,2,1,139.01,Site
2025-09-16,33,2,1,245.71,Site
2025-09-16,44,2,1,154.19,Site
2025-09-16,55,2,1,215.32,Site
2025-09-16,10,3,1,146.65,App
2025-09-16,16,3,1,388.46,App
2025-09-16,56,3,1,252.53,App
2025-09-16,18,3,1,238.7,App
2025-09-16,27,3,2,230.15,App
2025-09-16,24,3,1,308.53,App
2025-09-16,54,3,1,214.26,App
2025-09-16,45,3,1,108.66,App
2025-09-16,2,3,1,125.4,App
2025-09-16,51,4,1,238.52,Site
2025-09-16,14,4,1,210.42,Site
2025-09-16,32,4,2,317.03,Site
2025-09-16,36,4,1,337.02,Site
2025-09-16,27,5,1,205.64,Site
2025-09-16,58,5,1,119.05,Site
2025-09-16,39,5,1,205.4,Site
2025-09-16,40,5,1,159.02,Site
2025-09-16,41,5,1,207.89,Site
2025-09-16,7,5,2,270.22,Site
2025-09-16,54,5,1,178.29,Site
2025-09-16,16,6,1,385.86,Site
2025-09-16,51,6,3,223.68,Site
2025-09-16,39,6,1,204.82,Site
2025-09-16,20,6,2,186.21,Site
2025-09-16,6,7,2,287.56,Site
2025-09-17,46,1,1,182.33,Site
2025-09-17,1,1,3,138.54,Site
2025-09-17,24,1,1,280.93,Site
2025-09-17,59,1,1,191.17,Site
2025-09-17,40,1,1,159.65,Site
2025-09-17,53,1,2,153.89,Site
2025-09-17,22,1,1,117.82,Site
2025-09-17,6,1,2,296.36,Site
2025-09-17,11,1,2,133.02,Site
2025-09-17,43,2,2,111.73,Site
2025-09-17,35,2,1,403.06,Site
2025-09-17,59,2,1,191.91,Site
2025-09-17,20,2,1,183.81,Site
2025-09-17,30,2,1,182.68,Site
2025-09-17,60,2,1,221.31,Site
2025-09-17,2,2,1,133.62,Site
2025-09-17,23,3,1,126.99,App
2025-09-17,44,3,1,166.43,App
2025-09-17,58,3,1,118.88,App
2025-09-17,44,3,1,177.26,App
2025-09-17,26,3,1,249.16,App
2025-09-17,7,3,1,249.61,App
2025-09-17,16,3,2,393.11,App
2025-09-17,4,4,1,221.8,Site
2025-09-17,20,4,1,186.03,Site
2025-09-17,12,5,1,268.87,Site
2025-09-17,6,5,2,274.56,Site
2025-09-17,36,5,2,347.96,Site
2025-09-17,51,5,2,226.53,Site
2025-09-17,23,5,2,126.26,Site
2025-09-17,34,5,1,179.79,Site
2025-09-17,57,5,1,228.05,Site
2025-09-17,58,5,1,125.78,Site
2025-09-17,34,5,1,174.62,Site
2025-09-17,36,5,1,369.16,Site
2025-09-17,4,6,1,219.06,Site
2025-09-17,33,6,1,244.97,Site
2025-09-17,22,6,1,116.15,Site
2025-09-17,33,6,1,270.99,Site
2025-09-17,43,7,1,118.02,Site
2025-09-18,35,1,2,406.32,Site
2025-09-18,10,1,1,141.56,Site
2025-09-18,57,1,1,235.38,Site
2025-09-18,6,1,1,264.43,Site
2025-09-18,29,1,1,192.11,Site
2025-09-18,2,1,2,116.54,Site
2025-09-18,16,1,1,382.27,Site
2025-09-18,32,1,1,309.08,Site
2025-09-18,17,2,1,199.95,Site
2025-09-18,22,2,1,131.29,Site
2025-09-18,16,2,1,359.03,Site
2025-09-18,14,2,1,238.21,Site
2025-09-18,29,2,1,192.32,Site
2025-09-18,20,2,3,178.06,Site
2025-09-18,38,2,1,278.34,Site
2025-09-18,51,2,1,223.87,Site
2025-09-18,24,2,1,301.15,Site
2025-09-18,17,2,1,201.07,Site
2025-09-18,27,2,1,205.72,Site
2025-09-18,44,2,1,174.45,Site
2025-09-18,12,3,2,276.47,App
2025-09-18,41,3,3,199.44,App
2025-09-18,53,3,1,149.68,App
2025-09-18,50,3,1,148.48,App
2025-09-18,5,3,1,137.31,App
2025-09-18,13,3,1,266.01,App
2025-09-18,40,4,1,159.49,Site
2025-09-18,41,4,2,210.72,Site
2025-09-18,18,4,3,239.86,Site
2025-09-18,1,5,1,140.78,Site
2025-09-18,50,5,3,141.14,Site
2025-09-18,54,5,1,214.78,Site
2025-09-18,44,5,2,152.12,Site
2025-09-18,37,5,1,269.27,Site
2025-09-18,11,5,2,128.59,Site
2025-09-18,26,5,2,258.14,Site
2025-09-18,20,5,1,192.97,Site
2025-09-18,27,5,1,229.54,Site
2025-09-18,27,5,1,236.29,Site
2025-09-18,10,6,1,149.26,Site
2025-09-18,28,6,1,189.36,Site
2025-09-18,6,6,2,260.38,Site
2025-09-18,27,6,2,207.16,Site
2025-09-18,26,6,1,229.08,Site
2025-09-18,57,7,1,206.77,Site
2025-09-19,11,1,3,120.8,Site
2025-09-19,34,1,1,184.67,Site
2025-09-19,6,1,3,299.24,Site
2025-09-19,36,1,1,319.94,Site
2025-09-19,54,1,1,207.31,Site
2025-09-19,6,1,1,302.38,Site
2025-09-19,59,1,1,180.85,Site
2025-09-19,33,1,2,247.4,Site
2025-09-19,13,1,3,268.38,Site
2025-09-19,23,1,2,127.14,Site
2025-09-19,27,1,1,205.25,Site
2025-09-19,6,1,3,290.8,Site
2025-09-19,56,2,1,245.15,Site
2025-09-19,56,2,1,223.86,Site
2025-09-19,14,2,1,249.79,Site
2025-09-19,30,2,1,190.04,Site
2025-09-19,10,2,1,157.2,Site
2025-09-19,38,2,1,280.44,Site
2025-09-19,17,2,1,199.81,Site
2025-09-19,27,2,2,220.44,Site
2025-09-19,37,3,1,250.34,App
2025-09-19,38,3,1,250.28,App
2025-09-19,1,3,1,130.94,App
2025-09-19,21,3,1,229.42,App
2025-09-19,27,3,2,233.03,App
2025-09-19,43,3,1,119.75,App
2025-09-19,20,4,3,176.98,Site
2025-09-19,41,4,1,200.81,Site
2025-09-19,57,4,1,249.11,Site
2025-09-19,33,5,1,238.34,Site
2025-09-19,1,5,1,132.14,Site
2025-09-19,1,5,2,137.23,Site
2025-09-19,29,5,1,171.28,Site
2025-09-19,44,5,3,165.03,Site
2025-09-19,2,5,1,116.63,Site
2025-09-19,49,5,1,233.08,Site
2025-09-19,6,5,1,280.7,Site
2025-09-19,46,5,1,154.03,Site
2025-09-19,6,6,3,291.08,Site
2025-09-19,20,6,2,181.67,Site
2025-09-19,6,6,1,280.67,Site
2025-09-19,53,6,1,127.37,Site
2025-09-19,5,7,1,149.09,Site
2025-09-20,7,1,1,265.99,Site
2025-09-20,4,1,1,226.82,Site
2025-09-20,38,1,1,249.73,Site
2025-09-20,5,1,1,159.36,Site
2025-09-20,44,1,1,152.26,Site
2025-09-20,6,1,3,267.33,Site
2025-09-20,4,1,1,200.17,Site
2025-09-20,60,1,1,223.91,Site
2025-09-20,58,1,1,127.89,Site
2025-09-20,34,1,1,200.5,Site
2025-09-20,55,1,1,191.49,Site
2025-09-20,59,1,1,169.59,Site
2025-09-20,25,1,1,319.18,Site
2025-09-20,1,1,1,145.23,Site
2025-09-20,16,2,1,352.01,Site
2025-09-20,24,2,1,336.88,Site
2025-09-20,19,2,1,346.28,Site
2025-09-20,43,2,2,128.86,Site
2025-09-20,38,2,1,265.81,Site
2025-09-20,28,2,1,185.35,Site
2025-09-20,20,2,1,199.62,Site
2025-09-20,5,2,2,150.62,Site
2025-09-20,38,2,2,265.32,Site
2025-09-20,28,3,1,172.74,App
2025-09-20,24,3,1,318.55,App
2025-09-20,18,3,1,254.36,App
2025-09-20,11,3,1,122.53,App
2025-09-20,24,3,1,348.86,App
2025-09-20,43,3,1,119.97,App
2025-09-20,50,3,1,148.03,App
2025-09-20,47,4,1,337.51,Site
2025-09-20,47,4,1,348.61,Site
2025-09-20,43,4,3,125.67,Site
2025-09-20,13,4,2,254.95,Site
2025-09-20,12,4,1,304.85,Site
2025-09-20,10,5,1,165.14,Site
2025-09-20,6,5,3,289.39,Site
2025-09-20,50,5,1,154.46,Site
2025-09-20,40,5,1,163.96,Site
2025-09-20,15,5,1,249.81,Site
2025-09-20,10,5,1,152.43,Site
2025-09-20,5,5,1,150.52,Site
2025-09-20,43,5,1,113.23,Site
2025-09-20,11,5,1,138.96,Site
2025-09-20,25,5,1,358.37,Site
2025-09-20,55,5,1,185.6,Site
2025-09-20,45,5,1,132.6,Site
2025-09-20,57,6,1,255.81,Site
2025-09-20,55,6,1,176.64,Site
2025-09-20,18,6,1,271.06,Site
2025-09-20,32,6,1,290.89,Site
2025-09-20,42,6,1,420.0,Site
2025-09-20,2,6,1,123.99,Site
2025-09-20,58,7,1,116.05,Site
2025-09-20,59,7,2,173.49,Site
2025-09-21,27,1,1,220.96,Site
2025-09-21,8,1,1,177.22,Site
2025-09-21,5,1,1,158.15,Site
2025-09-21,35,1,1,388.38,Site
2025-09-21,16,1,1,376.32,Site
2025-09-21,43,1,3,125.41,Site
2025-09-21,41,1,1,225.82,Site
2025-09-21,46,1,1,159.07,Site
2025-09-21,4,1,1,201.06,Site
2025-09-21,4,1,1,196.13,Site
2025-09-21,15,2,1,241.64,Site
2025-09-21,43,2,1,120.65,Site
2025-09-21,20,2,2,191.86,Site
2025-09-21,59,2,1,171.83,Site
2025-09-21,10,2,1,154.22,Site
2025-09-21,47,2,1,316.78,Site
2025-09-21,45,2,1,133.16,Site
2025-09-21,16,2,1,347.02,Site
2025-09-21,38,2,1,263.56,Site
2025-09-21,20,3,1,202.14,App
2025-09-21,16,3,2,380.23,App
2025-09-21,36,3,2,343.12,App
2025-09-21,23,3,2,122.11,App
2025-09-21,23,3,1,118.22,App
2025-09-21,53,3,1,138.7,App
2025-09-21,42,3,1,420.0,App
2025-09-21,25,3,1,315.1,App
2025-09-21,8,4,1,166.64,Site
2025-09-21,19,4,2,378.23,Site
2025-09-21,43,4,2,114.89,Site
2025-09-21,45,5,2,126.21,Site
2025-09-21,25,5,1,354.13,Site
2025-09-21,36,5,1,322.5,Site
2025-09-21,15,5,1,269.77,Site
2025-09-21,2,5,1,125.63,Site
2025-09-21,23,5,3,126.16,Site
2025-09-21,53,5,1,153.98,Site
2025-09-21,28,5,1,182.85,Site
2025-09-21,1,5,1,143.96,Site
2025-09-21,6,5,3,297.52,Site
2025-09-21,44,5,2,154.41,Site
2025-09-21,43,5,2,127.32,Site
2025-09-21,27,5,1,213.69,Site
2025-09-21,20,6,1,177.39,Site
2025-09-21,7,6,1,267.44,Site
2025-09-21,18,6,1,273.0,Site
2025-09-21,53,6,1,140.08,Site
2025-09-21,28,6,1,203.63,Site
2025-09-21,23,7,2,123.94,Site
2025-09-21,41,7,1,224.01,Site
2025-09-22,29,1,1,180.12,Site
2025-09-22,35,1,1,386.12,Site
2025-09-22,57,1,1,255.23,Site
2025-09-22,50,1,1,134.14,Site
2025-09-22,36,1,2,368.56,Site
2025-09-22,36,1,1,334.59,Site
2025-09-22,19,1,1,363.91,Site
2025-09-22,42,2,1,420.0,Site
2025-09-22,13,2,3,272.67,Site
2025-09-22,50,2,1,148.73,Site
2025-09-22,54,2,1,199.93,Site
2025-09-22,44,2,2,172.61,Site
2025-09-22,3,2,1,330.05,Site
2025-09-22,27,2,3,232.89,Site
2025-09-22,6,2,3,271.19,Site
2025-09-22,47,3,2,320.47,App
2025-09-22,42,3,2,420.0,App
2025-09-22,16,3,2,337.95,App
2025-09-22,23,4,3,114.76,Site
2025-09-22,7,4,1,291.43,Site
2025-09-22,33,5,1,255.43,Site
2025-09-22,27,5,1,231.34,Site
2025-09-22,15,5,1,264.35,Site
2025-09-22,41,5,3,208.21,Site
2025-09-22,17,5,1,211.86,Site
2025-09-22,10,5,1,148.35,Site
2025-09-22,40,5,1,170.43,Site
2025-09-22,31,5,1,223.55,Site
2025-09-22,19,5,1,386.4,Site
2025-09-22,29,5,1,178.54,Site
2025-09-22,7,6,1,277.88,Site
2025-09-22,50,6,1,153.26,Site
2025-09-22,16,6,1,343.03,Site
2025-09-22,1,6,1,148.09,Site
2025-09-22,41,6,1,197.02,Site
2025-09-22,4,7,1,191.43,Site
2025-09-23,19,1,1,361.0,Site
2025-09-23,36,1,3,369.85,Site
2025-09-23,5,1,1,152.91,Site
2025-09-23,40,1,1,157.65,Site
2025-09-23,28,1,1,194.64,Site
2025-09-23,34,1,1,177.0,Site
2025-09-23,41,1,1,205.11,Site
2025-09-23,47,1,2,311.53,Site
2025-09-23,1,1,1,138.11,Site
2025-09-23,5,1,1,141.98,Site
2025-09-23,44,1,1,175.94,Site
2025-09-23,36,1,1,350.75,Site
2025-09-23,59,2,1,195.02,Site
2025-09-23,33,2,2,275.21,Site
2025-09-23,41,2,1,198.69,Site
2025-09-23,6,2,3,282.47,Site
2025-09-23,51,2,1,231.12,Site
2025-09-23,20,2,2,176.16,Site
2025-09-23,33,2,2,266.21,Site
2025-09-23,54,2,1,183.18,Site
2025-09-23,8,2,1,172.27,Site
2025-09-23,51,2,1,254.17,Site
2025-09-23,10,2,1,136.64,Site
2025-09-23,44,3,1,152.84,App
2025-09-23,19,3,1,345.82,App
2025-09-23,23,3,1,120.7,App
2025-09-23,34,3,1,170.05,App
2025-09-23,5,3,2,137.4,App
2025-09-23,56,3,1,253.84,App
2025-09-23,22,4,1,129.48,Site
2025-09-23,24,4,1,329.17,Site
2025-09-23,49,5,1,224.05,Site
2025-09-23,14,5,1,225.94,Site
2025-09-23,4,5,1,250.67,Site
2025-09-23,6,5,3,287.59,Site
2025-09-23,46,5,1,171.66,Site
2025-09-23,12,5,2,285.98,Site
2025-09-23,13,5,3,246.93,Site
2025-09-23,27,5,3,205.45,Site
2025-09-23,44,6,3,167.54,Site
2025-09-23,23,6,1,127.93,Site
2025-09-23,46,6,1,173.38,Site
2025-09-24,11,1,2,124.68,Site
2025-09-24,51,1,1,245.43,Site
2025-09-24,6,1,1,297.86,Site
2025-09-24,46,1,1,155.35,Site
2025-09-24,44,1,3,164.56,Site
2025-09-24,53,1,1,147.61,Site
2025-09-24,27,1,1,240.51,Site
2025-09-24,55,1,1,205.48,Site
2025-09-24,28,1,1,195.25,Site
2025-09-24,26,1,1,264.57,Site
2025-09-24,7,1,1,242.65,Site
2025-09-24,23,2,2,133.06,Site
2025-09-24,50,2,2,137.5,Site
2025-09-24,11,2,1,122.97,Site
2025-09-24,47,2,1,319.79,Site
2025-09-24,40,2,2,166.0,Site
2025-09-24,57,2,1,242.08,Site
2025-09-24,37,2,1,281.71,Site
2025-09-24,20,2,3,199.28,Site
2025-09-24,11,2,1,138.01,Site
2025-09-24,1,2,2,145.51,Site
2025-09-24,1,3,3,143.67,App
2025-09-24,8,3,1,166.99,App
2025-09-24,38,3,1,297.24,App
2025-09-24,34,3,1,183.63,App
2025-09-24,35,3,2,381.95,App
2025-09-24,12,3,1,286.41,App
2025-09-24,59,4,1,183.47,Site
2025-09-24,57,4,3,240.59,Site
2025-09-24,32,4,1,282.02,Site
2025-09-24,20,5,1,201.45,Site
2025-09-24,42,5,1,420.0,Site
2025-09-24,12,5,1,281.74,Site
2025-09-24,30,5,1,175.55,Site
2025-09-24,44,5,3,165.75,Site
2025-09-24,17,5,1,235.19,Site
2025-09-24,41,6,3,197.31,Site
2025-09-24,30,6,1,194.72,Site
2025-09-24,37,6,1,245.37,Site
2025-09-24,19,7,3,361.26,Site
2025-09-25,34,1,1,161.31,Site
2025-09-25,46,1,1,157.03,Site
2025-09-25,38,1,2,270.24,Site
2025-09-25,23,1,1,115.71,Site
2025-09-25,37,1,2,264.12,Site
2025-09-25,19,1,1,373.8,Site
2025-09-25,12,2,1,270.24,Site
2025-09-25,16,2,2,392.27,Site
2025-09-25,4,2,1,238.83,Site
2025-09-25,19,2,3,365.58,Site
2025-09-25,23,2,3,123.88,Site
2025-09-25,12,2,2,263.14,Site
2025-09-25,41,2,3,201.13,Site
2025-09-25,54,2,1,201.0,Site
2025-09-25,2,2,1,126.36,Site
2025-09-25,19,2,3,359.72,Site
2025-09-25,10,2,1,151.9,Site
2025-09-25,37,3,1,262.58,App
2025-09-25,33,3,1,223.06,App
2025-09-25,8,3,1,189.06,App
2025-09-25,4,3,1,218.19,App
2025-09-25,13,3,2,265.57,App
2025-09-25,36,3,1,341.96,App
2025-09-25,32,3,1,285.14,App
2025-09-25,57,4,1,247.62,Site
2025-09-25,7,4,1,288.6,Site
2025-09-25,59,4,1,186.09,Site
2025-09-25,57,4,1,240.05,Site
2025-09-25,53,5,1,124.18,Site
2025-09-25,50,5,3,136.12,Site
2025-09-25,51,5,1,228.74,Site
2025-09-25,23,5,1,122.88,Site
2025-09-25,7,5,1,296.05,Site
2025-09-25,40,5,1,157.22,Site
2025-09-25,41,5,3,212.22,Site
2025-09-25,24,5,1,314.98,Site
2025-09-25,10,6,1,145.84,Site
2025-09-25,52,6,1,267.58,Site
2025-09-25,33,6,1,237.8,Site
2025-09-25,24,6,1,308.31,Site
2025-09-25,22,7,1,121.99,Site
2025-09-26,5,1,1,135.44,Site
2025-09-26,42,1,1,420.0,Site
2025-09-26,16,1,1,371.67,Site
2025-09-26,30,1,1,168.6,Site
2025-09-26,38,1,1,254.42,Site
2025-09-26,43,1,2,111.69,Site
2025-09-26,2,1,1,114.86,Site
2025-09-26,16,1,1,369.94,Site
2025-09-26,16,1,1,372.73,Site
2025-09-26,27,1,1,212.73,Site
2025-09-26,27,1,1,213.01,Site
2025-09-26,13,1,2,263.94,Site
2025-09-26,11,1,1,129.11,Site
2025-09-26,43,2,3,125.08,Site
2025-09-26,56,2,1,213.68,Site
2025-09-26,2,2,1,112.49,Site
2025-09-26,6,2,3,259.55,Site
2025-09-26,22,2,1,123.46,Site
2025-09-26,8,2,1,166.4,Site
2025-09-26,35,2,3,420.0,Site
2025-09-26,58,2,1,141.52,Site
2025-09-26,43,2,3,112.04,Site
2025-09-26,43,2,1,128.08,Site
2025-09-26,15,2,1,260.31,Site
2025-09-26,35,2,1,413.89,Site
2025-09-26,37,2,1,229.13,Site
2025-09-26,56,3,2,219.16,App
2025-09-26,25,3,1,344.34,App
2025-09-26,50,3,3,140.32,App
2025-09-26,1,3,1,136.88,App
2025-09-26,45,3,1,134.24,App
2025-09-26,58,3,1,129.64,App
2025-09-26,41,3,1,225.75,App
2025-09-26,30,4,1,172.65,Site
2025-09-26,57,4,1,245.67,Site
2025-09-26,47,4,1,326.75,Site
2025-09-26,46,4,1,141.96,Site
2025-09-26,24,5,1,277.16,Site
2025-09-26,60,5,1,242.62,Site
2025-09-26,10,5,2,162.46,Site
2025-09-26,5,5,1,144.2,Site
2025-09-26,58,5,1,129.65,Site
2025-09-26,41,5,2,223.43,Site
2025-09-26,10,5,1,157.85,Site
2025-09-26,47,5,2,363.83,Site
2025-09-26,23,5,1,126.26,Site
2025-09-26,43,5,1,113.86,Site
2025-09-26,23,5,1,120.84,Site
2025-09-26,22,6,1,135.02,Site
2025-09-26,43,6,1,120.76,Site
2025-09-26,23,6,1,127.05,Site
2025-09-26,47,6,1,313.2,Site
2025-09-26,57,7,1,264.48,Site
2025-09-26,50,7,1,139.84,Site
2025-09-27,12,1,1,286.09,Site
2025-09-27,23,1,1,122.59,Site
2025-09-27,53,1,1,147.43,Site
2025-09-27,54,1,1,189.12,Site
2025-09-27,6,1,2,302.64,Site
2025-09-27,51,1,1,245.43,Site
2025-09-27,9,1,1,320.02,Site
2025-09-27,34,1,1,173.22,Site
2025-09-27,54,1,1,222.07,Site
2025-09-27,12,1,3,271.71,Site
2025-09-27,36,1,1,329.34,Site
2025-09-27,50,1,2,141.16,Site
2025-09-27,45,1,1,127.83,Site
2025-09-27,27,2,1,216.67,Site
2025-09-27,58,2,1,121.01,Site
2025-09-27,26,2,1,228.76,Site
2025-09-27,2,2,1,116.31,Site
2025-09-27,17,2,1,201.15,Site
2025-09-27,34,2,3,170.15,Site
2025-09-27,22,2,1,115.91,Site
2025-09-27,18,2,2,241.66,Site
2025-09-27,6,2,3,268.88,Site
2025-09-27,51,2,3,244.92,Site
2025-09-27,34,2,1,160.48,Site
2025-09-27,57,2,1,221.62,Site
2025-09-27,34,2,1,171.56,Site
2025-09-27,34,2,1,170.33,Site
2025-09-27,17,2,1,223.36,Site
2025-09-27,5,3,1,149.12,App
2025-09-27,46,3,1,146.3,App
2025-09-27,1,3,3,148.18,App
2025-09-27,34,3,1,193.03,App
2025-09-27,35,3,1,400.44,App
2025-09-27,8,3,1,170.05,App
2025-09-27,43,3,3,120.15,App
2025-09-27,31,3,1,264.01,App
2025-09-27,53,4,1,135.65,Site
2025-09-27,27,4,3,236.52,Site
2025-09-27,41,4,1,220.75,Site
2025-09-27,42,4,1,420.0,Site
2025-09-27,44,5,1,159.66,Site
2025-09-27,34,5,1,175.4,Site
